file	tstamp	developer	version	lines_add	lines_del	description
/cvsroot/zile/zile/doc/Attic/zile.info	2003-05-07 00:40:51.0	rrt	1.4	0	0	Remove inessential file from the repo.
/cvsroot/zile/zile/doc/Attic/zile.info	2003-05-07 00:28:41.0	rrt	1.3	315	178	Land the 1.7 sources. This is basically 1.7-a7 (unreleased except onSandro&apos;s home page) plus my and Nicolas Duboc&apos;s 1.6.2 fixes, plus somepatches to 1.7-a6 from David Capello.
/cvsroot/zile/zile/doc/Attic/zile.info	2003-04-24 17:11:16.0	rrt	1.2	143	67	Commit the 1.6.2 sources so far.
/cvsroot/zile/zile/doc/Attic/zile.info	2001-01-19 23:01:08.0	ssigala	1.1	0	0	branches:  1.1.1;Initial revision
/cvsroot/zile/zile/doc/Attic/zile.info	2001-01-19 23:07:54.0	ssigala	1.1.1.2	190	382	import of version 1.3.
/cvsroot/zile/zile/doc/Attic/zile.info	2001-01-19 23:01:08.0	ssigala	1.1.1.1	0	0	import of version 1.4.
/cvsroot/zile/zile/doc/zile.texi	2005-02-14 22:57:47.0	rrt	1.33	2	2	Change references to .zilerc to references to .zile.
/cvsroot/zile/zile/doc/zile.texi	2005-02-08 00:14:29.0	rrt	1.32	4	5	Fix some English.
/cvsroot/zile/zile/doc/zile.texi	2005-02-06 13:22:30.0	rrt	1.31	2	6	Update binding for list-buffers.
/cvsroot/zile/zile/doc/zile.texi	2005-02-06 09:47:32.0	rrt	1.30	7	13	Document where-is and kill-whole-line.
/cvsroot/zile/zile/doc/zile.texi	2005-01-22 14:09:35.0	rrt	1.29	1	1	Change mentions of zilerc.texi to dotzile.texi.
/cvsroot/zile/zile/doc/zile.texi	2005-01-22 13:31:53.0	rrt	1.28	25	44	Remove list-variables (FAQ and zilerc.texi).Replace .zilerc with .zile (just like .emacs).Update documentation for initialization file.Remove free_variables (just call variableFree(mainVarList)).In lisp_read, don&apos;t allocate and destroy the Lisp state; move thiscode to main instead.
/cvsroot/zile/zile/doc/zile.texi	2005-01-18 22:19:15.0	rrt	1.27	2	13	Remove switch-to-correlated-buffer docs, as the function no longerexists.Other minor fixes.
/cvsroot/zile/zile/doc/zile.texi	2005-01-13 08:34:16.0	rrt	1.26	3	3	Make mkdoc depend on tbl_funcs.h and tbl_vars.h.
/cvsroot/zile/zile/doc/zile.texi	2005-01-12 02:02:11.0	rrt	1.25	3	3	Update my copyright dates to 2005.
/cvsroot/zile/zile/doc/zile.texi	2005-01-09 00:20:33.0	rrt	1.24	0	6	Remove -f and -v command-line flags. They&apos;re rarely useful and willeventually be replaced with --eval (when we have a Lisp interpreter).
/cvsroot/zile/zile/doc/zile.texi	2004-12-18 22:50:08.0	rrt	1.23	0	2	branches:  1.23.2;Remove key abbreviations SFT and CTL (for Shift and Control) which arenot actually used in the documentation.
/cvsroot/zile/zile/doc/zile.texi	2004-12-17 12:53:28.0	rrt	1.22	18	11	Document open-line and line end auto-detection.Add a pointer to the SourceForge trackers for bug reports.Add Reuben Thomas and David A. Capello to the list of zile authors.
/cvsroot/zile/zile/doc/zile.texi	2004-11-14 22:57:54.0	rrt	1.21	0	4	Remove novice-mode, and always add string to *scratch* buffer, asEmacs does.
/cvsroot/zile/zile/doc/zile.texi	2004-11-14 22:52:27.0	rrt	1.20	2	10	Really extirpate mini help.
/cvsroot/zile/zile/doc/zile.texi	2004-11-14 22:39:48.0	rrt	1.19	0	8	Remove last vestiges of minihelp.
/cvsroot/zile/zile/doc/zile.texi	2004-10-11 03:21:00.0	rrt	1.18	0	27	Remove the rest of the docs and code pertaining to displayable-chars.
/cvsroot/zile/zile/doc/zile.texi	2004-10-11 03:08:41.0	rrt	1.17	1	3	Remove ncurses interface. We no longer have any dependencies onexternal libraries!
/cvsroot/zile/zile/doc/zile.texi	2004-10-08 15:30:43.0	rrt	1.16	0	12	Remove colour support.Simplify the terminal interface further. The per-interface header fileis no longer required.Start rewriting the termcap back-end so that it can have a simplencurses-like optimisation and not have to redraw the entire screenevery time.
/cvsroot/zile/zile/doc/zile.texi	2004-10-05 20:51:10.0	rrt	1.15	0	63	Remove support for putting the time in the status bar. This featureinvolved a lot of (sometimes tricky) code for very little return interms of functionality.
/cvsroot/zile/zile/doc/zile.texi	2004-05-09 20:07:41.0	rrt	1.14	0	3	Remove documentation for show-eob-marker, which I&apos;ve removed.
/cvsroot/zile/zile/doc/zile.texi	2004-04-05 19:30:35.0	rrt	1.13	0	2	Remove text-mode, which no longer does anything.
/cvsroot/zile/zile/doc/zile.texi	2004-04-05 19:18:14.0	rrt	1.12	7	67	Remove mail mode mentions in documentation.Change the variable text-mode-auto-fill to auto-fill-mode.
/cvsroot/zile/zile/doc/zile.texi	2004-04-04 22:33:12.0	rrt	1.11	0	14	Font-lock removed.FAQ overhauled.
/cvsroot/zile/zile/doc/zile.texi	2004-04-04 21:48:52.0	rrt	1.10	1	17	Remove &quot;revision&quot; mode of backup, which is just bloat. Again, if youwant this level of functionality, use a bigger editor.
/cvsroot/zile/zile/doc/zile.texi	2004-03-10 16:16:26.0	rrt	1.9	9	10	Minor fixes, and change email address to zile-devel list.
/cvsroot/zile/zile/doc/zile.texi	2004-02-17 21:21:17.0	ssigala	1.8	1	1	* Changed BSD license to GNU GPL:        - Removed COPYRIGHT file        - Added standard COPYING file        - Changed all the copyright declarations in source files.* Removed old lib/err.[ch] unused Zile heritage.* sed s/sandro@sigala.it/zile-devel@lists.sourceforge.net/* configure now checks for both curses.h and ncurses.h, libcurses.a and  libncurses.a.  e.g. on my box (SuSE 8.2) ncurses is installed as  ncurses.h and libncurses.a, on another as curses.h and libncurses.a...* Cleaned up zile.h:          - Now anchors are identified as an opaque type:                 typedef unsigned char Anchor;          - Enumerated UNDO_* delta types;          - Enumerated BMODE_* buffer major modes;          - Removed MINIBUF_{SET,UNSET}_COLOR stuff.* ncurses_minibuf.c:  removed astrlen() function, obsoleted by colors remove.* some other clean up.
/cvsroot/zile/zile/doc/zile.texi	2004-02-15 03:03:19.0	dacap	1.7	35	1	Added documentation for key bindings of new functions.
/cvsroot/zile/zile/doc/zile.texi	2004-02-14 10:29:04.0	dacap	1.6	68	0	Added documentation for the new functions.
/cvsroot/zile/zile/doc/zile.texi	2004-02-08 05:39:26.0	dacap	1.5	15	4	Rewritten point/marker API mainly.
/cvsroot/zile/zile/doc/zile.texi	2003-10-25 01:32:08.0	ssigala	1.4	17	2	* minor fixes to expand_path().* fixed memory leak in usage of agetcwd().  Now agetcwd() also uses a  previously allocated astr to store the directory name (simplifies  the code).* fixed problem about relative directories, when zile is called  with filenames on the command line (e.g., `zile term_ncurses/*.c&apos;  now works correctly).* introduced astr_isempty(), astr_first_char(), astr_last_char() sugar  functions.  &quot;astr_last_char(as)&quot; is certainly better than the ugly  &quot;astr_cstr(as)[astr_size(as) - 1]&quot;.* introduced ZTRACE() function to make debugging easier.* renamed ANCHOR_SPECIAL to ANCHOR_HEREDOC because  cat &lt;&lt;EOF  bla  EOF  stuff is usually called here-document.* renamed `font-special&apos; variable to `font-here-document&apos;.* added `font-here-document&apos; to tbl_vars.h, zilerc.sample and Texinfo.* redisplay speedup: cache a few more variables:  status-line-color, display-time-format, displayable-characters.* startup speedup: do not cache the variables too ofter.* made make_heredoc_string more flexible.* fixed zlint.* documented `sh-mode&apos;, `kill-word&apos;, `backward-kill-word&apos; in Texinfo.* other fixes.
/cvsroot/zile/zile/doc/zile.texi	2003-05-07 00:28:41.0	rrt	1.3	230	132	Land the 1.7 sources. This is basically 1.7-a7 (unreleased except onSandro&apos;s home page) plus my and Nicolas Duboc&apos;s 1.6.2 fixes, plus somepatches to 1.7-a6 from David Capello.
/cvsroot/zile/zile/doc/zile.texi	2003-04-24 17:11:16.0	rrt	1.2	99	33	Commit the 1.6.2 sources so far.
/cvsroot/zile/zile/doc/zile.texi	2001-01-19 23:01:22.0	ssigala	1.1	0	0	branches:  1.1.1;Initial revision
/cvsroot/zile/zile/doc/zile.texi	2001-01-19 23:07:54.0	ssigala	1.1.1.2	165	320	import of version 1.3.
/cvsroot/zile/zile/doc/zile.texi	2001-01-19 23:01:22.0	ssigala	1.1.1.1	0	0	import of version 1.4.
/cvsroot/zile/zile/doc/zile.texi	2005-02-06 09:44:57.0	rrt	1.23.2.2	0	11	Remove documentation for syntax colouring mode commands.
/cvsroot/zile/zile/doc/zile.texi	2005-01-18 21:53:51.0	rrt	1.23.2.1	12	23	Remove switch-to-correlated-buffer, which no longer exists.Remove references to function keys, which currently don&apos;t work intermcap (the most common back-end).Other small fixes.
/cvsroot/zile/zile/doc/Attic/zilerc.sample	2005-01-22 13:31:53.0	rrt	1.2	0	0	Remove list-variables (FAQ and zilerc.texi).Replace .zilerc with .zile (just like .emacs).Update documentation for initialization file.Remove free_variables (just call variableFree(mainVarList)).In lisp_read, don&apos;t allocate and destroy the Lisp state; move thiscode to main instead.
/cvsroot/zile/zile/doc/Attic/zilerc.sample	2004-12-18 23:09:25.0	rrt	1.1	0	0	Fold the contents of etc/ into doc/, where it sensibly belongs (it&apos;sall documentation!).
/cvsroot/zile/zile/doc/Attic/zilerc.texi	2004-01-23 03:14:17.0	dacap	1.5	0	0	Removed auto-generated and unnecessary files.
/cvsroot/zile/zile/doc/Attic/zilerc.texi	2003-10-25 01:32:08.0	ssigala	1.4	1	0	* minor fixes to expand_path().* fixed memory leak in usage of agetcwd().  Now agetcwd() also uses a  previously allocated astr to store the directory name (simplifies  the code).* fixed problem about relative directories, when zile is called  with filenames on the command line (e.g., `zile term_ncurses/*.c&apos;  now works correctly).* introduced astr_isempty(), astr_first_char(), astr_last_char() sugar  functions.  &quot;astr_last_char(as)&quot; is certainly better than the ugly  &quot;astr_cstr(as)[astr_size(as) - 1]&quot;.* introduced ZTRACE() function to make debugging easier.* renamed ANCHOR_SPECIAL to ANCHOR_HEREDOC because  cat &lt;&lt;EOF  bla  EOF  stuff is usually called here-document.* renamed `font-special&apos; variable to `font-here-document&apos;.* added `font-here-document&apos; to tbl_vars.h, zilerc.sample and Texinfo.* redisplay speedup: cache a few more variables:  status-line-color, display-time-format, displayable-characters.* startup speedup: do not cache the variables too ofter.* made make_heredoc_string more flexible.* fixed zlint.* documented `sh-mode&apos;, `kill-word&apos;, `backward-kill-word&apos; in Texinfo.* other fixes.
/cvsroot/zile/zile/doc/Attic/zilerc.texi	2003-05-07 00:28:41.0	rrt	1.3	29	7	Land the 1.7 sources. This is basically 1.7-a7 (unreleased except onSandro&apos;s home page) plus my and Nicolas Duboc&apos;s 1.6.2 fixes, plus somepatches to 1.7-a6 from David Capello.
/cvsroot/zile/zile/doc/Attic/zilerc.texi	2003-04-24 17:11:17.0	rrt	1.2	10	8	Commit the 1.6.2 sources so far.
/cvsroot/zile/zile/doc/Attic/zilerc.texi	2001-01-19 23:01:23.0	ssigala	1.1	0	0	branches:  1.1.1;Initial revision
/cvsroot/zile/zile/doc/Attic/zilerc.texi	2001-01-19 23:07:55.0	ssigala	1.1.1.2	7	10	import of version 1.3.
/cvsroot/zile/zile/doc/Attic/zilerc.texi	2001-01-19 23:01:23.0	ssigala	1.1.1.1	0	0	import of version 1.4.
/cvsroot/zile/zile/doc/zlint	2004-12-18 23:09:25.0	rrt	1.1	0	0	Fold the contents of etc/ into doc/, where it sensibly belongs (it&apos;sall documentation!).
/cvsroot/zile/zile/etc/Attic/.cvsignore	2004-12-18 23:09:25.0	rrt	1.4	0	0	Fold the contents of etc/ into doc/, where it sensibly belongs (it&apos;sall documentation!).
/cvsroot/zile/zile/etc/Attic/.cvsignore	2004-12-18 22:46:04.0	rrt	1.3	1	1	Remove TeX file types as we no longer have any TeX documents.
/cvsroot/zile/zile/etc/Attic/.cvsignore	2004-01-28 15:07:49.0	rrt	1.2	4	0	Added .deps, Makefile.in, HELP and *.log *.aux *.dvi *.ps
/cvsroot/zile/zile/etc/Attic/.cvsignore	2003-05-16 17:17:54.0	ssigala	1.1	0	0	added files to ignore configure generated files.
/cvsroot/zile/zile/etc/Attic/FAQ	2004-12-18 23:09:25.0	rrt	1.16	1	1	Fold the contents of etc/ into doc/, where it sensibly belongs (it&apos;sall documentation!).
/cvsroot/zile/zile/etc/Attic/FAQ	2004-12-17 12:51:24.0	rrt	1.15	8	7	Mention the EPOC port.
/cvsroot/zile/zile/etc/Attic/FAQ	2004-10-16 22:36:50.0	rrt	1.14	24	15	Remove LATEST_VERSION and associated command and replace it with aquestion in the FAQ.
/cvsroot/zile/zile/etc/Attic/FAQ	2004-10-11 03:21:00.0	rrt	1.13	2	4	Remove the rest of the docs and code pertaining to displayable-chars.
/cvsroot/zile/zile/etc/Attic/FAQ	2004-10-11 03:08:42.0	rrt	1.12	11	23	Remove ncurses interface. We no longer have any dependencies onexternal libraries!
/cvsroot/zile/zile/etc/Attic/FAQ	2004-10-08 15:30:45.0	rrt	1.11	15	25	Remove colour support.Simplify the terminal interface further. The per-interface header fileis no longer required.Start rewriting the termcap back-end so that it can have a simplencurses-like optimisation and not have to redraw the entire screenevery time.
/cvsroot/zile/zile/etc/Attic/FAQ	2004-04-05 19:30:35.0	rrt	1.10	3	3	Remove text-mode, which no longer does anything.
/cvsroot/zile/zile/etc/Attic/FAQ	2004-04-05 19:18:14.0	rrt	1.9	10	6	Remove mail mode mentions in documentation.Change the variable text-mode-auto-fill to auto-fill-mode.
/cvsroot/zile/zile/etc/Attic/FAQ	2004-04-04 22:33:12.0	rrt	1.8	95	189	Font-lock removed.FAQ overhauled.
/cvsroot/zile/zile/etc/Attic/FAQ	2004-03-14 15:36:06.0	rrt	1.7	4	4	DON&apos;T PANIC! I have tagged the tree with the tag &quot;fontlock-apocalypse&quot;before committing this set of changes.Remove font-lock modes (N.B. *not* font-lock support!). The font-locksystem in zile was a Bad Thing: * It was a maintenance burden because of conditional compilation and   configure options. * It was a lot of complicated code. Several recent bugs have been   font-lock bugs. * In terms of functionality (and to a lesser extent, code size) it   was a bloat on an editor that should be small, clean and simple. * It added a dependency on gperf (admittedly not a big problem).I have retained font-lock support, and made it always-on. Regex-basedfont-lock should be implemented, similar to that in many othereditors. Preferably, we should adopt an existing regex patterns format(e.g. that of NEdit) so that we have access to a wide range offontlock modes, and users don&apos;t have to make yet another crufty set.Alternatively, it may be better in an editor the size of zile toremove font-lock altogether.Remove experimental Lua support. For similar reasons to those above,it was a bad idea.
/cvsroot/zile/zile/etc/Attic/FAQ	2004-02-17 21:21:17.0	ssigala	1.6	6	33	* Changed BSD license to GNU GPL:        - Removed COPYRIGHT file        - Added standard COPYING file        - Changed all the copyright declarations in source files.* Removed old lib/err.[ch] unused Zile heritage.* sed s/sandro@sigala.it/zile-devel@lists.sourceforge.net/* configure now checks for both curses.h and ncurses.h, libcurses.a and  libncurses.a.  e.g. on my box (SuSE 8.2) ncurses is installed as  ncurses.h and libncurses.a, on another as curses.h and libncurses.a...* Cleaned up zile.h:          - Now anchors are identified as an opaque type:                 typedef unsigned char Anchor;          - Enumerated UNDO_* delta types;          - Enumerated BMODE_* buffer major modes;          - Removed MINIBUF_{SET,UNSET}_COLOR stuff.* ncurses_minibuf.c:  removed astrlen() function, obsoleted by colors remove.* some other clean up.
/cvsroot/zile/zile/etc/Attic/FAQ	2004-02-14 23:19:02.0	ssigala	1.5	2	2	Modernize a bit configure.ac (now the maintainer email is generated into the config.h header)move regex.[ch] from src/ to lib/
/cvsroot/zile/zile/etc/Attic/FAQ	2003-10-25 01:32:08.0	ssigala	1.4	2	2	* minor fixes to expand_path().* fixed memory leak in usage of agetcwd().  Now agetcwd() also uses a  previously allocated astr to store the directory name (simplifies  the code).* fixed problem about relative directories, when zile is called  with filenames on the command line (e.g., `zile term_ncurses/*.c&apos;  now works correctly).* introduced astr_isempty(), astr_first_char(), astr_last_char() sugar  functions.  &quot;astr_last_char(as)&quot; is certainly better than the ugly  &quot;astr_cstr(as)[astr_size(as) - 1]&quot;.* introduced ZTRACE() function to make debugging easier.* renamed ANCHOR_SPECIAL to ANCHOR_HEREDOC because  cat &lt;&lt;EOF  bla  EOF  stuff is usually called here-document.* renamed `font-special&apos; variable to `font-here-document&apos;.* added `font-here-document&apos; to tbl_vars.h, zilerc.sample and Texinfo.* redisplay speedup: cache a few more variables:  status-line-color, display-time-format, displayable-characters.* startup speedup: do not cache the variables too ofter.* made make_heredoc_string more flexible.* fixed zlint.* documented `sh-mode&apos;, `kill-word&apos;, `backward-kill-word&apos; in Texinfo.* other fixes.
/cvsroot/zile/zile/etc/Attic/FAQ	2003-05-07 00:28:41.0	rrt	1.3	75	14	Land the 1.7 sources. This is basically 1.7-a7 (unreleased except onSandro&apos;s home page) plus my and Nicolas Duboc&apos;s 1.6.2 fixes, plus somepatches to 1.7-a6 from David Capello.
/cvsroot/zile/zile/etc/Attic/FAQ	2003-04-24 17:11:17.0	rrt	1.2	186	67	Commit the 1.6.2 sources so far.
/cvsroot/zile/zile/etc/Attic/FAQ	2001-01-19 23:01:24.0	ssigala	1.1	0	0	branches:  1.1.1;Initial revision
/cvsroot/zile/zile/etc/Attic/FAQ	2001-01-19 23:07:55.0	ssigala	1.1.1.2	85	175	import of version 1.3.
/cvsroot/zile/zile/etc/Attic/FAQ	2001-01-19 23:01:24.0	ssigala	1.1.1.1	0	0	import of version 1.4.
/cvsroot/zile/zile/etc/Attic/HELP	2004-01-23 03:14:33.0	dacap	1.5	0	0	Removed auto-generated and unnecessary files.
/cvsroot/zile/zile/etc/Attic/HELP	2003-10-25 01:32:08.0	ssigala	1.4	23	2	* minor fixes to expand_path().* fixed memory leak in usage of agetcwd().  Now agetcwd() also uses a  previously allocated astr to store the directory name (simplifies  the code).* fixed problem about relative directories, when zile is called  with filenames on the command line (e.g., `zile term_ncurses/*.c&apos;  now works correctly).* introduced astr_isempty(), astr_first_char(), astr_last_char() sugar  functions.  &quot;astr_last_char(as)&quot; is certainly better than the ugly  &quot;astr_cstr(as)[astr_size(as) - 1]&quot;.* introduced ZTRACE() function to make debugging easier.* renamed ANCHOR_SPECIAL to ANCHOR_HEREDOC because  cat &lt;&lt;EOF  bla  EOF  stuff is usually called here-document.* renamed `font-special&apos; variable to `font-here-document&apos;.* added `font-here-document&apos; to tbl_vars.h, zilerc.sample and Texinfo.* redisplay speedup: cache a few more variables:  status-line-color, display-time-format, displayable-characters.* startup speedup: do not cache the variables too ofter.* made make_heredoc_string more flexible.* fixed zlint.* documented `sh-mode&apos;, `kill-word&apos;, `backward-kill-word&apos; in Texinfo.* other fixes.
/cvsroot/zile/zile/etc/Attic/HELP	2003-05-07 00:28:41.0	rrt	1.3	300	150	Land the 1.7 sources. This is basically 1.7-a7 (unreleased except onSandro&apos;s home page) plus my and Nicolas Duboc&apos;s 1.6.2 fixes, plus somepatches to 1.7-a6 from David Capello.
/cvsroot/zile/zile/etc/Attic/HELP	2003-04-24 17:11:17.0	rrt	1.2	132	50	Commit the 1.6.2 sources so far.
/cvsroot/zile/zile/etc/Attic/HELP	2001-01-19 23:01:35.0	ssigala	1.1	0	0	branches:  1.1.1;Initial revision
/cvsroot/zile/zile/etc/Attic/HELP	2001-01-19 23:07:57.0	ssigala	1.1.1.2	177	369	import of version 1.3.
/cvsroot/zile/zile/etc/Attic/HELP	2001-01-19 23:01:35.0	ssigala	1.1.1.1	0	0	import of version 1.4.
/cvsroot/zile/zile/etc/Attic/HELPWIN	2003-05-07 00:38:42.0	rrt	1.2	0	0	These files don&apos;t seem to be used in 1.7-b1; I&apos;m not sure where theycame from, as they don&apos;t seem to be used in 1.6.x either.
/cvsroot/zile/zile/etc/Attic/HELPWIN	2001-01-19 23:01:35.0	ssigala	1.1	0	0	branches:  1.1.1;Initial revision
/cvsroot/zile/zile/etc/Attic/HELPWIN	2001-01-19 23:01:35.0	ssigala	1.1.1.1	0	0	import of version 1.4.
/cvsroot/zile/zile/etc/Attic/HELPWINALT	2003-05-07 00:38:42.0	rrt	1.2	0	0	These files don&apos;t seem to be used in 1.7-b1; I&apos;m not sure where theycame from, as they don&apos;t seem to be used in 1.6.x either.
/cvsroot/zile/zile/etc/Attic/HELPWINALT	2001-01-19 23:01:35.0	ssigala	1.1	0	0	branches:  1.1.1;Initial revision
/cvsroot/zile/zile/etc/Attic/HELPWINALT	2001-01-19 23:01:35.0	ssigala	1.1.1.1	0	0	import of version 1.4.
/cvsroot/zile/zile/etc/Attic/LATEST_VERSION	2004-10-16 22:36:50.0	rrt	1.4	0	0	Remove LATEST_VERSION and associated command and replace it with aquestion in the FAQ.
/cvsroot/zile/zile/etc/Attic/LATEST_VERSION	2004-02-17 22:05:49.0	ssigala	1.3	3	7	update URL
/cvsroot/zile/zile/etc/Attic/LATEST_VERSION	2003-04-24 17:11:17.0	rrt	1.2	7	6	Commit the 1.6.2 sources so far.
/cvsroot/zile/zile/etc/Attic/LATEST_VERSION	2001-01-19 23:01:35.0	ssigala	1.1	0	0	branches:  1.1.1;Initial revision
/cvsroot/zile/zile/etc/Attic/LATEST_VERSION	2001-01-19 23:01:35.0	ssigala	1.1.1.1	0	0	import of version 1.4.
/cvsroot/zile/zile/etc/Attic/MINIHELP1	2004-11-14 22:34:55.0	rrt	1.4	0	0	Remove minihelp files and functions. They are a pain to maintain,they&apos;re not Emacs-like, and this editor is not designed for novices(who should use nano or something similar).
/cvsroot/zile/zile/etc/Attic/MINIHELP1	2004-11-14 22:25:50.0	rrt	1.3	2	2	Replace most function key bindings with C-h bindings, so they apply tomachines without F keys (except F10, because at the moment thealternative is C-h C-h, which would be incorrectly changed to M-h M-hunder alternative-bindings).
/cvsroot/zile/zile/etc/Attic/MINIHELP1	2003-05-07 00:28:41.0	rrt	1.2	1	1	Land the 1.7 sources. This is basically 1.7-a7 (unreleased except onSandro&apos;s home page) plus my and Nicolas Duboc&apos;s 1.6.2 fixes, plus somepatches to 1.7-a6 from David Capello.
/cvsroot/zile/zile/etc/Attic/MINIHELP1	2003-04-24 17:11:17.0	rrt	1.1	0	0	Commit the 1.6.2 sources so far.
/cvsroot/zile/zile/etc/Attic/MINIHELP2	2004-11-14 22:34:55.0	rrt	1.2	0	0	Remove minihelp files and functions. They are a pain to maintain,they&apos;re not Emacs-like, and this editor is not designed for novices(who should use nano or something similar).
/cvsroot/zile/zile/etc/Attic/MINIHELP2	2003-04-24 17:11:17.0	rrt	1.1	0	0	Commit the 1.6.2 sources so far.
/cvsroot/zile/zile/etc/Attic/MINIHELP3	2004-11-14 22:34:55.0	rrt	1.2	0	0	Remove minihelp files and functions. They are a pain to maintain,they&apos;re not Emacs-like, and this editor is not designed for novices(who should use nano or something similar).
/cvsroot/zile/zile/etc/Attic/MINIHELP3	2003-04-24 17:11:17.0	rrt	1.1	0	0	Commit the 1.6.2 sources so far.
/cvsroot/zile/zile/etc/Attic/Makefile.am	2004-12-18 23:09:25.0	rrt	1.11	1	1	Fold the contents of etc/ into doc/, where it sensibly belongs (it&apos;sall documentation!).
/cvsroot/zile/zile/etc/Attic/Makefile.am	2004-12-18 22:54:03.0	rrt	1.10	1	2	Remove pointless file etc/rationale, which just repeats information indoc/zile.texi.
/cvsroot/zile/zile/etc/Attic/Makefile.am	2004-11-15 02:01:20.0	rrt	1.9	2	2	Add vasprintf.o to object files needed for mkdoc. (This is OK, as evenwhen vasprintf is available on the system, vasprintf.c is compiled toproduce an empty object file).
/cvsroot/zile/zile/etc/Attic/Makefile.am	2004-11-15 01:47:12.0	rrt	1.8	3	6	Move contents of lib/ into src/. This is slightly awkward at themoment, but means that x{malloc,realloc,strdup} can be replaced bycalls to z{malloc,realloc,dup}, and the machinery for building libzileis not needed (it was rather pointless, although it was used by mkdocand the test programs of the libraries, which now won&apos;t work and willhave to be resurrected).This makes the arrangement of the code a bit simpler.Also move the z* functions into zmalloc.c so they can easily be linkedinto mkdoc.c.
/cvsroot/zile/zile/etc/Attic/Makefile.am	2004-11-14 22:39:48.0	rrt	1.7	1	7	Remove last vestiges of minihelp.
/cvsroot/zile/zile/etc/Attic/Makefile.am	2004-11-14 21:34:11.0	rrt	1.6	2	7	Remove refcard. It is not that useful, and it is a pain to keep insync with tbl_funcs.h (there are already three files that must be keptin sync, and at the moment they are not up to date; sigh).
/cvsroot/zile/zile/etc/Attic/Makefile.am	2004-11-14 20:19:48.0	rrt	1.5	1	6	Don&apos;t add a note to the text version of the manual saying &quot;Pleaseconsider reading the info version&quot;. This could confuse users ofsystems that don&apos;t have info (especially those like EPOC for whichinfo either doesn&apos;t exist or is not a standard tool).
/cvsroot/zile/zile/etc/Attic/Makefile.am	2004-11-01 22:33:16.0	rrt	1.4	2	2	Add *.ps *.dvi *.aux *.log to clean-local so that LaTeX output is removed.
/cvsroot/zile/zile/etc/Attic/Makefile.am	2004-10-16 22:36:50.0	rrt	1.3	1	3	Remove LATEST_VERSION and associated command and replace it with aquestion in the FAQ.
/cvsroot/zile/zile/etc/Attic/Makefile.am	2004-03-13 17:26:19.0	rrt	1.2	2	2	Set AM_CFLAGS rather than CFLAGS, which means that the user&apos;s CFLAGSsettings get put into the Makefile.
/cvsroot/zile/zile/etc/Attic/Makefile.am	2004-01-23 02:45:57.0	dacap	1.1	0	0	Added the automake support.
/cvsroot/zile/zile/etc/Attic/Makefile.in	2004-01-23 03:14:35.0	dacap	1.4	1	1	Removed auto-generated and unnecessary files.
/cvsroot/zile/zile/etc/Attic/Makefile.in	2003-05-07 00:28:41.0	rrt	1.3	6	6	Land the 1.7 sources. This is basically 1.7-a7 (unreleased except onSandro&apos;s home page) plus my and Nicolas Duboc&apos;s 1.6.2 fixes, plus somepatches to 1.7-a6 from David Capello.
/cvsroot/zile/zile/etc/Attic/Makefile.in	2003-04-24 17:11:17.0	rrt	1.2	17	10	Commit the 1.6.2 sources so far.
/cvsroot/zile/zile/etc/Attic/Makefile.in	2001-01-19 23:01:36.0	ssigala	1.1	0	0	branches:  1.1.1;Initial revision
/cvsroot/zile/zile/etc/Attic/Makefile.in	2001-01-19 23:07:57.0	ssigala	1.1.1.2	5	13	import of version 1.3.
/cvsroot/zile/zile/etc/Attic/Makefile.in	2001-01-19 23:01:36.0	ssigala	1.1.1.1	0	0	import of version 1.4.
/cvsroot/zile/zile/etc/Attic/TUTORIAL	2004-12-18 23:09:25.0	rrt	1.5	0	0	Fold the contents of etc/ into doc/, where it sensibly belongs (it&apos;sall documentation!).
/cvsroot/zile/zile/etc/Attic/TUTORIAL	2004-04-05 19:30:35.0	rrt	1.4	4	25	Remove text-mode, which no longer does anything.
/cvsroot/zile/zile/etc/Attic/TUTORIAL	2003-05-07 00:28:41.0	rrt	1.3	527	185	Land the 1.7 sources. This is basically 1.7-a7 (unreleased except onSandro&apos;s home page) plus my and Nicolas Duboc&apos;s 1.6.2 fixes, plus somepatches to 1.7-a6 from David Capello.
/cvsroot/zile/zile/etc/Attic/TUTORIAL	2003-04-24 17:11:17.0	rrt	1.2	1	1	Commit the 1.6.2 sources so far.
/cvsroot/zile/zile/etc/Attic/TUTORIAL	2001-01-19 23:01:41.0	ssigala	1.1	0	0	branches:  1.1.1;Initial revision
/cvsroot/zile/zile/etc/Attic/TUTORIAL	2001-01-19 23:01:41.0	ssigala	1.1.1.1	0	0	import of version 1.4.
/cvsroot/zile/zile/etc/Attic/mkdoc.c	2004-12-18 23:09:25.0	rrt	1.10	1	1	Fold the contents of etc/ into doc/, where it sensibly belongs (it&apos;sall documentation!).
/cvsroot/zile/zile/etc/Attic/mkdoc.c	2004-11-15 13:36:13.0	rrt	1.9	2	2	Add stub zile_exit function to tests and mkdoc so they can use zmallocand friends. This is ugly, but the simplest thing I can think of.Add tests to src/.cvsignore.Add the object files the tests need to src/Makefile.am.
