file	tstamp	developer	version	lines_add	lines_del	description
/cvsroot/jikes/jikes/src/Makefile.in	2003-08-09 22:51:45.0	ericb	1.42.2.12	6	5	2003-08-09  Eric Blake  &lt;ebb9@email.byu.edu&gt;&#x9;* configure.ac: Rename from configure.in, and upgrade to use&#x9;automake 1.7.7.&#x9;* Makefile.in:&#x9;* aclocal.m4:&#x9;* config.guess:&#x9;* config.sub:&#x9;* configure:&#x9;* depcomp:&#x9;* install-sh:&#x9;* doc/Makefile.in:&#x9;* src/Makefile.in:&#x9;* src/config.h.in:&#x9;* src/m4/ac_check_mathlib.m4: Simplify by using AC_SEARCH_LIBS.
/cvsroot/jikes/jikes/src/Makefile.in	2003-04-18 21:46:17.0	ericb	1.42.2.11	5	3	&#x9;* configure.in:&#x9;* Makefile.am:&#x9;* src/Makefile.am:&#x9;* src/ast.h:&#x9;* src/case.h:&#x9;* src/class.cpp:&#x9;* src/class.h&#x9;* src/diagnose.cpp:&#x9;* src/diagnose.h:&#x9;* src/dump.cpp:&#x9;* src/error.h:&#x9;* src/java.g:&#x9;* src/set.h:&#x9;* src/stream.cpp:&#x9;* src/symbol.cpp:&#x9;* src/system.cpp:&#x9;* src/m4/ac_check_wcs_funcs.m4:&#x9;* src/m4/ac_cxx_check_set_new_handler.m4: Update to CVS Head.&#x9;* Makefile.in:&#x9;* aclocal.m4:&#x9;* config.guess:&#x9;* config.sub:&#x9;* configure:&#x9;* depcomp:&#x9;* doc/Makefile.in:&#x9;* src/Makefile.in:&#x9;* src/config.h.in:&#x9;* src/javaact.cpp:&#x9;* src/javaact.h:&#x9;* src/javadcl.h:&#x9;* src/javadef.h:&#x9;* src/javaprs.h:&#x9;* src/javasym.h: Regenerate.
/cvsroot/jikes/jikes/src/Makefile.in	2002-12-18 20:26:23.0	ericb	1.42.2.10	4	2	&#x9;* configure.in: Bump version number.&#x9;* Makefile.in:&#x9;* aclocal.m4:&#x9;* config.guess:&#x9;* config.sub:&#x9;* configure:&#x9;* install-sh:&#x9;* doc/Makefile.in:&#x9;* src/Makefile.in: Regenerate with newer autotools versions;&#x9;update to CVS Head.
/cvsroot/jikes/jikes/src/Makefile.in	2002-11-14 21:09:16.0	ericb	1.42.2.9	1	1	&#x9;* configure.in: Minor tweaks.&#x9;* COPYING:&#x9;* Makefile.in:&#x9;* autogen.sh:&#x9;* configure:&#x9;* doc/Makefile.in:&#x9;* src/Makefile.in: Update to CVS Head.&#x9;* src/ast.cpp:&#x9;* src/ast.h:&#x9;* src/unparse.cpp: Fix --enable-debug compilation.
/cvsroot/jikes/jikes/src/Makefile.in	2002-11-14 17:43:28.0	ericb	1.42.2.8	2	2	&#x9;* src/Makefile.in: Regenerate after fixing a bug in automake 1.7.1&#x9;- see patch 371.
/cvsroot/jikes/jikes/src/Makefile.in	2002-11-13 01:27:25.0	ericb	1.42.2.7	196	55	&#x9;* configure.in: Modify version, update to autoconf 2.54 and&#x9;friends.&#x9;* src/m4/ac_cxx_bool.m4:&#x9;* src/m4/ac_cxx_check_set_new_handler.m4:&#x9;* src/m4/ac_cxx_const_cast.m4:&#x9;* src/m4/ac_cxx_dynamic_cast.m4:&#x9;* src/m4/ac_cxx_exceptions.m4:&#x9;* src/m4/ac_cxx_explicit.m4:&#x9;* src/m4/ac_cxx_have_std.m4:&#x9;* src/m4/ac_cxx_member_constants.m4:&#x9;* src/m4/ac_cxx_namespaces.m4:&#x9;* src/m4/ac_cxx_reinterpret_cast.m4:&#x9;* src/m4/ac_cxx_rtti.m4:&#x9;* src/m4/ac_cxx_static_cast.m4: Update obsolete autoconf-isms.&#x9;* COPYING:&#x9;* INSTALL:&#x9;* aclocal.m4:&#x9;* config.guess:&#x9;* config.sub:&#x9;* configure:&#x9;* depcomp:&#x9;* install-sh:&#x9;* missing:&#x9;* mkinstalldirs:&#x9;* Makefile.in:&#x9;* doc/Makefile.in:&#x9;* src/config.h.in:&#x9;* src/Makefile.in: Regenerate.
/cvsroot/jikes/jikes/src/Makefile.in	2002-11-06 02:47:49.0	ericb	1.42.2.6	1	1	&#x9;* doc/jikes.1:&#x9;* src/Makefile.am:&#x9;* src/Makefile.in:&#x9;* src/body.cpp:&#x9;* src/class.cpp:&#x9;* src/diagnose.cpp:&#x9;* src/diagnose.h:&#x9;* src/error.cpp:&#x9;* src/error.h:&#x9;* src/jikes.cpp:&#x9;* src/jikesapi.h:&#x9;* src/modifier.cpp:&#x9;* src/option.cpp:&#x9;* src/option.h:&#x9;* src/semantic.h:&#x9;* src/stream.cpp:&#x9;* src/stream.h:&#x9;* src/unparse.cpp: Update to CVS Head.
/cvsroot/jikes/jikes/src/Makefile.in	2002-10-12 01:53:52.0	ericb	1.42.2.5	3	0	&#x9;* src/Makefile.am (class.o): Add missing dependence.&#x9;* src/Makefile.in: Regenerate.
/cvsroot/jikes/jikes/src/Makefile.in	2002-10-10 02:26:08.0	ericb	1.42.2.4	2	2	&#x9;* src/java.g: Refactor to ignore whitespace and comments&#x9;everywhere except between &gt;&gt; and friends when treated as a single&#x9;operator - this allows easier addition of nested type parameter&#x9;parsing down the road.&#x9;* src/scanner.cpp (ClassifyGreater): Don&apos;t consume the largest&#x9;possible token when parsing &gt;, to match the refactored grammar.&#x9;* src/Makefile.am: Fix problems with prior merge.&#x9;* src/Makefile.in:&#x9;* src/javaact.cpp:&#x9;* src/javaact.h:&#x9;* src/javadef.h:&#x9;* src/javadcl.h:&#x9;* src/javaprs.h:&#x9;* src/javasym.h: Regenerate.&#x9;Note - I still need to tweak scanner.cpp to treat whitespace and&#x9;comments as tokens (while making sure /**@deprecated*/ parsing&#x9;still works); until I do, a &gt; &gt; b is now incorrectly accepted.
/cvsroot/jikes/jikes/src/Makefile.in	2002-10-09 08:50:00.0	ericb	1.42.2.3	92	120	* src/getclass.h:* src/getclass.cpp: Delete.* configure.in:* src/Makefile.in:* src/ast.cpp:* src/symbol.cpp:* Lots of files: Merge fixes from HEAD
/cvsroot/jikes/jikes/src/Makefile.in	2002-10-04 01:03:50.0	ericb	1.42.2.2	16	21	&#x9;* src/getclass.h:&#x9;* src/getclass.cpp:&#x9;* src/Makefile.am: Finish merging getclass.h with class.h.&#x9;* src/Makefile.in: Regenerate.&#x9;* src/class.h:&#x9;* src/class.cpp: More improvements, including complete merge.&#x9;* src/error.h:&#x9;* src/error.cpp (TYPE_NOT_IN_UNNAMED_PACKAGE),&#x9;(TYPE_IN_WRONG_PACKAGE): Delete.&#x9;(WRONG_TYPE_IN_CLASSFILE): New error message.&#x9;* src/semantic.h: Improve some method signatures.&#x9;* src/symbol.cpp (ProcessMethodSignature),&#x9;(ProcessVariableSignature): Use improved features of class.h.
/cvsroot/jikes/jikes/src/Makefile.in	2002-10-01 18:39:23.0	ericb	1.42.2.1	25	24	&#x9;generics-branch created&#x9;* src/Makefile.am (jikes_SOURCES): Add class.cpp.&#x9;(MAINTAINER_MODE): Improve some bootstrap issues.&#x9;* configure.in: Bump version.&#x9;* configure:&#x9;* aclocal.m4:&#x9;* Makefile.in:&#x9;* doc/Makefile.in:&#x9;* src/Makefile.in:&#x9;* src/javaact.cpp:&#x9;* src/javaact.h:&#x9;* src/javadcl.h:&#x9;* src/javadef.h:&#x9;* src/javaprs.h:&#x9;* src/javasym.h: Regenerate.&#x9;* src/class.h: Rewrite. First chunk of merging duplicate code of&#x9;getclass.h into one location. I also think this file is a good&#x9;start for rewriting jcl (jikes class lister) to be more&#x9;up-to-date.&#x9;(SignatureAttribute, StackMapAttribute): Add new recognized&#x9;attributes, defined in JSR 14, JSR 139.&#x9;* src/class.cpp: New file. Ultimately this should replace&#x9;getclass.cpp.&#x9;* src/access.h:&#x9;* src/op.cpp:&#x9;* src/op.h: Improve const handling and debug output.&#x9;* src/bytecode.h: Update to changes in class.h.&#x9;* src/tuple.h: Improve const handling. Also, make Length() return&#x9;unsigned values.&#x9;* src/platform.h (IntToString, LongToString): Consolidate string&#x9;formatting.&#x9;* src/ast.cpp:&#x9;* src/ast.h:&#x9;* src/body.cpp:&#x9;* src/bytecode.cpp:&#x9;* src/code.cpp:&#x9;* src/code.h:&#x9;* src/control.cpp:&#x9;* src/control.h:&#x9;* src/decl.cpp:&#x9;* src/definite.cpp:&#x9;* src/depend.cpp:&#x9;* src/diagnose.cpp:&#x9;* src/double.h:&#x9;* src/error.cpp:&#x9;* src/error.h:&#x9;* src/expr.cpp:&#x9;* src/getclass.cpp:&#x9;* src/incrmnt.cpp:&#x9;* src/init.cpp:&#x9;* src/java.g:&#x9;* src/jikesapi.cpp:&#x9;* src/lookup.cpp:&#x9;* src/lookup.h:&#x9;* src/modifier.cpp:&#x9;* src/parser.cpp:&#x9;* src/platform.cpp:&#x9;* src/scanner.cpp:&#x9;* src/segment.cpp:&#x9;* src/semantic.h:&#x9;* src/set.cpp:&#x9;* src/set.h:&#x9;* src/stream.cpp:&#x9;* src/stream.h:&#x9;* src/symbol.cpp:&#x9;* src/symbol.h:&#x9;* src/system.cpp:&#x9;* src/table.h:&#x9;* src/unparse.cpp: Update to use unsigned iterations over&#x9;collections which always have 0 or positive size.
/cvsroot/jikes/jikes/src/Attic/README	2000-07-24 02:32:27.0	mdejong	1.3	0	0	fix RPM creation process, install docs with make install target, removed old README added TODO list
/cvsroot/jikes/jikes/src/Attic/README	1999-08-23 21:43:41.0	shields	1.2	1	1	update README to reflect new name for Makefile.hand
/cvsroot/jikes/jikes/src/Attic/README	1999-08-23 14:22:50.0	shields	1.1	0	0	rename README.TXT to README
/cvsroot/jikes/jikes/src/Attic/README.TXT	1999-08-23 14:22:50.0	shields	1.2	0	0	rename README.TXT to README
/cvsroot/jikes/jikes/src/Attic/README.TXT	1999-03-09 15:56:28.0	shields	1.1	0	0	more on make, add README.TXT
/cvsroot/jikes/jikes/src/access.h	2004-02-23 14:47:11.0	ericb	1.24	2	2	2004-02-23  Eric Blake  &lt;ebb9@byu.net&gt;&#x9;* configure.ac: Fix typo in --enable-source15 test.&#x9;* configure: Regenerate.&#x9;* src/config.h.in: Ditto.&#x9;* src/access.h (Print): Minor improvement.&#x9;* src/expr.cpp (CastValue): Ditto.&#x9;* src/parser.h: Ditto.&#x9;* src/control.h (system_package, unnamed_package): Replace with&#x9;LangPackage() and UnnamedPackage().&#x9;(TYPE_ACCESSOR, METHOD_ACCESSOR): Utility macros to make adding&#x9;new system symbols easier.&#x9;* src/control.cpp: Update accordingly.&#x9;* src/system.cpp: Ditto.&#x9;* src/class.cpp: Ditto.&#x9;* src/decl.cpp: Ditto.&#x9;* src/depencd.cpp: Ditto.&#x9;* src/platform.h: Add several new string constants. This file&#x9;could stand a cleanup after the control refactor.&#x9;* src/platform.cpp: Update accordingly.&#x9;* NEWS: Document the addition of enhanced for loops.&#x9;* src/ast.h (AstForeachStatement): New class.&#x9;* src/ast.cpp: Support it.&#x9;* src/unparse.cpp: Ditto.&#x9;* src/semantic.h (ProcessForeachStatement),&#x9;(DefiniteForeachStatement): New methods.&#x9;* src/body.cpp (ProcessForeachStatement),&#x9;(ProcessContinueStatement): Support foreach loops.&#x9;* src/definite.cpp (DefiniteForeachStatement): Ditto.&#x9;* src/bytecode.h (EmitForeachStatement): New method.&#x9;* src/bytecode.cpp: Support foreach loops.&#x9;* src/error.h (INCOMPATIBLE_TYPE_FOR_FOREACH, TYPE_NOT_ITERABLE),&#x9;(FOREACH_UNSUPPORTED): New errors.&#x9;* src/error.cpp: Support foreach loops.&#x9;* src/symbol.h (helper_variable_index): Rename from&#x9;try_or_synchronized_variable_index, for use by foreach.&#x9;* src/symbol.cpp: Support rename.&#x9;* src/java.g (FormalParameter): Refactor, to allow LALR(1) grammar&#x9;with the previously refactored LocalVariableDeclaration.&#x9;(ForeachStatement): Parse new construct.&#x9;* src/javaact.cpp: Regenerate.&#x9;* src/javaact.h: Ditto.&#x9;* src/javadcl.h: Ditto.&#x9;* src/javadef.h: Ditto.&#x9;* src/javasym.h: Ditto.
/cvsroot/jikes/jikes/src/access.h	2004-02-17 13:58:42.0	ericb	1.23	7	5	2004-02-17  Eric Blake  &lt;ebb9@byu.net&gt;&#x9;* ChangeLog: Reformat to fit 80 columns.&#x9;* configure.ac: Add --enable-source15 to turn on beta 1.5&#x9;features, without making it default.&#x9;* NEWS: Document configure option.&#x9;* src/option.cpp (GetErrorMessage, Option): Use it.&#x9;* src/Makefile.am (JAVAC): Silence code.h regen warnings.&#x9;* configure: Regenerate.&#x9;* src/Makefile.in: Ditto.&#x9;* src/config.h.in: Ditto.&#x9;* src/access.h (ACC_ANNOTATION): Now 0x2000, per updated JSR 175.&#x9;* src/bytecode.cpp (EmitExpression, GenerateClassAccessMethod),&#x9;(GenerateClassAccess): Utilize 1.5 class format change that allows&#x9;ldc class.&#x9;* src/expr.cpp (ProcessClassLiteral): Ditto.&#x9;* src/class.cpp (Signature, SignatureLength): Signature parsing is&#x9;experimental on the generics-branch; disable it completely here to&#x9;allow -source 1.5 to work.&#x9;* src/gencode.java: Update to support Unicode 4.0 surrogate pairs,&#x9;now legal in 1.5.&#x9;* src/code.h: Regenerate.&#x9;* src/code.cpp: Ditto.&#x9;* src/lookup.cpp: Use adjusted Code methods.&#x9;* src/scanner.cpp: Ditto.&#x9;(ClassifyNumericLiteral): Scan hex floating point. In the process,&#x9;make some floating point errors nicer.&#x9;* src/double.cpp (IEEEfloat(char*), IEEEdouble(char*)): Resolve&#x9;hex floating point.&#x9;* src/expr.cpp (ProcessFloatLiteral, ProcessDoubleLiteral): Accept&#x9;hex floating point.&#x9;* src/error.cpp (HEX_FLOATING_POINT_UNSUPPORTED): New error.&#x9;* src/error.h: Ditto.&#x9;* src/stream.cpp (INVALID_FLOATING_HEX_EXPONENT),&#x9;(INVALID_FLOATING_HEX_MANTISSA, INVALID_FLOATING_HEX_PREFIX),&#x9;(INVALID_OCTAL_CONSTANT, INVALID_FLOATING_EXPONENT): Ditto.&#x9;* src/stream.h: Ditto.
/cvsroot/jikes/jikes/src/access.h	2004-02-12 13:54:15.0	ericb	1.22	7	3	2004-02-12  Eric Blake  &lt;ebb9@byu.net&gt;&#x9;* src/access.h (ACCESS_ANNOTATION): Add, from JSR 175? According&#x9;to Sun, the value of this flag may still change before 1.5 is&#x9;final.&#x9;* src/bytecode.h (RegisterFieldRef, RegisterMethodref),&#x9;(RegisterClass): Decrease number of overloads, in order to better&#x9;track inner classes. Don&apos;t emit the currently forbidden&#x9;ACC_STRICTFP for inner classes.&#x9;* src/bytecode.cpp: Change all callers of updated Register*.&#x9;(LoadVariable): Don&apos;t load String constants, fixes bug 3850.&#x9;* src/class.h (CPInfo::tag): Change type to ConstantPoolTag.&#x9;(ConstantPool::invalid): Move inline.&#x9;(ATTRIBUTE_LocalVariableTypeTable): Implement, shares code with&#x9;LocalVariableTable.&#x9;(AnnotationComponentValue): Rename from AnnotationMemberValue.&#x9;(AnnotationComponentConstant, AnnotationComponentEnum),&#x9;(AnnotationComponentAnnotation, AnnotationComponentArray): Break&#x9;into subclasses for better implementation.&#x9;(Annotation): Rename from AnnotationValue, and make easier to&#x9;dynamically grow.&#x9;(Signature, SignatureLength): Update method signatures to allow&#x9;checking -source 1.5; fixes bug 3853.&#x9;* src/class.cpp: Implement.&#x9;* src/symbol.h (IsNested, IsInner, IsLocal): Const-ify.
/cvsroot/jikes/jikes/src/access.h	2004-02-06 13:19:08.0	ericb	1.21	36	11	2004-02-06  Eric Blake  &lt;ebb9@byu.net&gt;&#x9;* src/access.h (ACCESS_BRIDGE, ACCESS_VARARGS, ACCESS_ENUM),&#x9;(ACCESS_SYNTHETIC): New access flags in JDK 1.5. (If only JSR 202&#x9;were public already...).&#x9;(Print): Take an argument now, adjust all callers.&#x9;* src/bytecode.cpp (DeclareField, BeginMethod),&#x9;(MethodTypeResolution, ByteCode, FinishCode): Use .class file and&#x9;symbol updates; emit EnclosingMethod attribute now.&#x9;(EmitTryStatement): Debug catch clause parameters.&#x9;* src/bytecode.h (CreateEnclosingMethodAttribute): New method.&#x9;* src/class.h (ATTRIBUTE_RuntimeVisibleAnnotations),&#x9;(ATTRIBUTE_RuntimeInvisibleAnnotations),&#x9;(ATTRIBUTE_RuntimeVisibleParameterAnnotations),&#x9;(ATTRIBUTE_RuntimeInvisibleParameterAnnotations),&#x9;(ATTRIBUTE_AnnotationDefault, ATTRIBUTE_EnclosingMethod): New,&#x9;from JSR 175 and 202.&#x9;* src/class.cpp: Implement.&#x9;* src/control.h (EnclosingMethod_literal): New field.&#x9;* src/decl.cpp (ProcessConstructorDeclaration),&#x9;(AddDefaultConstructor, AddInheritedFields, AddInheritedMethods),&#x9;(MustFindType, GetStaticInitializer, ProcessInstanceInitializer):&#x9;Use symbol updates.&#x9;* src/definite.cpp (DefiniteName, DefinitePLUSPLUSOrMINUSMINUS),&#x9;(DefiniteSetup): Ditto.&#x9;* src/error.h (UNNAMED_TYPE_ACCESS): New error.&#x9;* src/error.cpp: Implement.&#x9;* src/expr.cpp (FindConstructor, FindMethodInType),&#x9;(FindMethodInEnvironment, FindVariableInType),&#x9;(FindVariableInEnvironment, GetAnonymousConstructor): Use symbol&#x9;updates.&#x9;* src/platform.h (U8S_*_length): Delete, unneeded.&#x9;* src/platform.cpp: Ditto.&#x9;* src/symbol.cpp (GetArrayType, InsertThis0),&#x9;(FindOrInsertClassLiteralMethod, FindOrInsertClassLiteral),&#x9;(FindOrInsertAssertVariable, FindOrInsertLocalShadow),&#x9;(GetReadAccessMethod, GetReadAccessConstructor),&#x9;(GetWriteAccessMethod, GetWriteAccessFromReadAccess): Use symbol&#x9;updates.&#x9;* src/symbol.h (PackageSymbol::DEPRECATED): Add, in preparation&#x9;for JSR 175 allowing package modifiers.&#x9;(MarkDeprecated, IsDeprecated): Delete, as now covered by&#x9;AccessFlags.&#x9;* src/system.cpp (EnclosingMethod_literal): Initialize.
/cvsroot/jikes/jikes/src/access.h	2004-01-20 05:10:20.0	ericb	1.20	7	2	2004-01-19  Eric Blake  &lt;ebb9@byu.net&gt;&#x9;* src/class.h: Backport improved .class file handling from&#x9;generics branch.&#x9;* src/class.cpp: New file in the backport, replaces...&#x9;* src/getclass.h: Delete.&#x9;* src/getclass.cpp: Delete.&#x9;* src/Makefile.am: Replace getclass.cpp with class.cpp.&#x9;* src/Makefile.in: Regenerate.&#x9;* src/bytecode.h: Backport changes related to class.h. In the&#x9;process, this solves core dump from double delete on JVMS jacks&#x9;tests.&#x9;* src/bytecode.cpp: Ditto.&#x9;* src/op.h (OpLine, OpDmp): Ditto.&#x9;* src/op.cpp: Ditto.&#x9;* src/semantic.h: Ditto.&#x9;* src/symbol.cpp: Ditto.&#x9;* src/symbol.h: Backport the symbol table handling from generics&#x9;branch, which provides better handling of symbols.&#x9;* src/body.cpp (UncaughtException, GetLocalType): Use symbol.h&#x9;updates.&#x9;* src/decl.cpp (ProcessTypeNames, ProcessConstructorDeclaration),&#x9;(AddDefaultConstructor, ProcessMethodDeclaration): Ditto.&#x9;* src/expr.cpp (ReportConstructorNotFound, FindConstructor),&#x9;(UpdateLocalConstructor, GetAnonymousConstructor): Ditto.&#x9;* src/system.cpp (InitAssertionErrorInfo),&#x9;(InitNoClassDefFoundErrorInfo, InitStringBufferInfo): Ditto.&#x9;* src/access.h (LegalAccess): New function, backported.&#x9;* src/control.h (GetType, ProcessPackage, GetPrimitiveType):&#x9;const-ified.&#x9;* src/control.cpp (ProcessPackage): Ditto.&#x9;* src/error.h (WRONG_TYPE_IN_CLASSFILE): Replaces&#x9;TYPE_NOT_IN_UNNAMED_PACKAGE and TYPE_IN_WRONG_PACKAGE.&#x9;* src/error.cpp: Ditto.&#x9;* src/platform.h: Added several needed String constants.&#x9;* src/platform.cpp: const-ify. Initialize new&#x9;constants. Reformat.
/cvsroot/jikes/jikes/src/access.h	2002-12-11 01:55:00.0	ericb	1.19	2	2	&#x9;* src/tuple.h: Backport and improve generics-branch handling of&#x9;tuples; length is now unsigned instead of int.&#x9;* src/access.h:&#x9;* src/ast.h:&#x9;* src/body.cpp:&#x9;* src/bytecode.cpp:&#x9;* src/bytecode.h:&#x9;* src/class.h:&#x9;* src/control.cpp:&#x9;* src/control.h:&#x9;* src/decl.cpp:&#x9;* src/definite.cpp:&#x9;* src/depend.cpp:&#x9;* src/diagnose.cpp:&#x9;* src/double.h:&#x9;* src/error.cpp:&#x9;* src/error.h:&#x9;* src/expr.cpp:&#x9;* src/getclass.cpp:&#x9;* src/incrmnt.cpp:&#x9;* src/jikesapi.cpp:&#x9;* src/long.h:&#x9;* src/lookup.cpp:&#x9;* src/lookup.h:&#x9;* src/platform.cpp:&#x9;* src/platform.h:&#x9;* src/scanner.cpp:&#x9;* src/segment.cpp:&#x9;* src/segment.h:&#x9;* src/semantic.h:&#x9;* src/set.cpp:&#x9;* src/set.h:&#x9;* src/stream.cpp:&#x9;* src/stream.h:&#x9;* src/symbol.cpp:&#x9;* src/symbol.h:&#x9;* src/system.cpp:&#x9;* src/table.h: Changes associated with tuples; more const-safety.
/cvsroot/jikes/jikes/src/access.h	2002-11-02 16:54:26.0	ericb	1.18	145	63	2002-11-02  Eric Blake  &lt;ebb9@email.byu.edu&gt;&#x9;* src/expr.cpp (ReportConstructorNotFound, ProcessTypeExpression),&#x9;(GetAnonymousType): Minor touchups.&#x9;* src/bytecode.cpp (ByteCode): Move ACC_SUPER logic here...&#x9;* src/class.h (class ClassFile): from here, since modifier.cpp&#x9;should not implicitly set it.2002-11-02  Elliott Hughes  &lt;enh@acm.org&gt;&#x9;* src/access.h: Helper functions for the changes to modifier.cpp.&#x9;* src/error.cpp:&#x9;* src/error.h: Consolidate some modifier error messages.&#x9;* src/modifier.cpp: Removal of duplicate code, regularization of&#x9;checking.&#x9;* src/semantic.h (ReportSemError) A new form for the common case&#x9;where there&apos;s only a single token involved, not a span.&#x9;(ProcessAccessFlag) New prototype.
/cvsroot/jikes/jikes/src/access.h	2001-12-08 05:56:49.0	ericb	1.17	7	11	branches:  1.17.2;&#x9;* src/access.h:&#x9;* src/body.cpp:&#x9;* src/decl.cpp:&#x9;* src/definite.cpp:&#x9;* src/depend.cpp:&#x9;* src/diagnose.cpp:&#x9;* src/getclass.cpp:&#x9;* src/init.cpp: Code cleanup, in part from -Wall compilation.&#x9;* src/bytecode.cpp (DeclareLocalVariable): Avoid assigning unused&#x9;constants when not compiling with -g - bug 2482.&#x9;(EmitAssignmentExpression, EmitBinaryExpression),&#x9;(ConcatenateString, AppendString): Improve String concatenation,&#x9;to optimize longer concats starting with a constant, and to avoid&#x9;concatenating &quot;&quot; - bug 1788, patch 237.
/cvsroot/jikes/jikes/src/access.h	2001-11-09 07:13:08.0	ericb	1.16	12	1	&#x9;* src/access.h (AccessString): Add, for easier error messages.&#x9;* src/ast.h (AstClassInstanceCreationExpression): Add field for&#x9;storing class declaration of anonymous types.&#x9;* src/body.cpp (ProcessConstructorBody): Constructor bodies are&#x9;always reachable.&#x9;* src/bytecode.cpp (CompileClass): Emit some accessor methods&#x9;directly, instead of generating on the fly.&#x9;(EmitMethodInvocation): Emit invokespecial instead of invokestatic&#x9;in accessor method, as needed, bug 169.&#x9;* src/decl.spp: Minor code cleanup.&#x9;* src/error.cpp: Lots of reformatting, improved error messages.&#x9;* src/error.h: Remove dead errors: FIELD_NAME_NOT_FOUND,&#x9;NAME_NOT_VARIABLE, METHOD_NAME_NOT_FOUND,&#x9;UNREACHABLE_CONSTRUCTOR_BODY. Add new error:&#x9;METHOD_OVERLOAD_NOT_FOUND.&#x9;* src/expr.cpp: Lots of work to improve access of fields and&#x9;methods (work remains to be done on nested types and constructors,&#x9;as well as some cleanup of error reporting). Fix at least these&#x9;bugs:&#x9;  182: access of inherited protected methods in other packages&#x9;  does not require an accessor method&#x9;  213: access of protected static members is legal regardless of&#x9;  the qualifier&#x9;  215: when a field is not found, check for a method before a&#x9;  misspelled field name&#x9;  219: when a method is not found, check for overloaded versions&#x9;  before reporting no method found&#x9;  246: Classname.this.member and Classname.super.member do not&#x9;  point to subclasses of Classname&#x9;  427: access of a private field gives better error message&#x9;  666: Classname.super.member does not point to inaccessible&#x9;  supertype&#x9;  2376: correctly grab the only inherited field when a superclass&#x9;  has two ambiguous fields of differing accessibility&#x9;* src/lookup.h (HashCode): Add a hash to VariableSymbol for use by&#x9;symbol.cpp&#x9;* src/semantic.h: Improve various method calls, consolidating some&#x9;error reporting, and passing necessary information to do&#x9;accessibility checks.&#x9;* src/set.h (class Map): Add new class for more efficient accessor&#x9;method mapping in symbol.cpp&#x9;* src/stream.h (Badtoken): Make static&#x9;* src/symbol.cpp: Update the generation and retrieval of accessor&#x9;methods, since there can be as many as three accessor methods for&#x9;an instance variable. The updated accessors can be emitted&#x9;directly to bytecode, with no extra effort. Work still remains for&#x9;constructor accessors.&#x9;* src/symbol.h: Update accessor method storage - patch 142.
/cvsroot/jikes/jikes/src/access.h	2001-09-14 07:31:32.0	ericb	1.15	8	8	&#x9;* src/*: Patches 135, 136 - Fix whitespace and comment typos&#x9;for a more consistent style.  Update copyright notice years where&#x9;necessary.  Also centralize some #includes in platform.h.  Headers&#x9;now open up in emacs under c++-mode.
/cvsroot/jikes/jikes/src/access.h	2001-09-05 16:51:44.0	ericb	1.14	2	2	&#x9;* src/platform.h (Ostream operator&lt;&lt;): Add missing&#x9;operator&lt;&lt;(ostream&amp;(&amp;)(ostream&amp;)).&#x9;* src/access.h:&#x9;* src/ast.cpp:&#x9;* src/bytecode.cpp:&#x9;* src/class.h:&#x9;* src/control.cpp:&#x9;* src/decl.cpp:&#x9;* src/definite.cpp:&#x9;* src/depend.cpp:&#x9;* src/dump.cpp:&#x9;* src/error.cpp:&#x9;* src/getclass.cpp:&#x9;* src/incrmnt.cpp:&#x9;* src/jikesapi.cpp:&#x9;* src/op.cpp:&#x9;* src/stream.cpp:&#x9;* src/unparse.cpp: Use endl instead of &apos;\n&apos; for platform&#x9;independence.
/cvsroot/jikes/jikes/src/access.h	2001-09-01 06:57:19.0	cabbey	1.13	2	2	fix URL
/cvsroot/jikes/jikes/src/access.h	2001-01-05 10:13:19.0	mdejong	1.12	3	3	Replace check for HAVE_NAMESPACES with HAVE_JIKES_NAMESPACE.
/cvsroot/jikes/jikes/src/access.h	2000-07-25 13:32:31.0	mdejong	1.11	3	3	Disable check for namespace support. Use HAVE_NAMESPACES not HAVE_NAMESPACE.
/cvsroot/jikes/jikes/src/access.h	2000-05-12 10:18:17.0	mdejong	1.10	9	1	Moved all jikes classes into the Jikes namespace
/cvsroot/jikes/jikes/src/access.h	2000-05-06 03:28:50.0	mdejong	1.9	2	2	Changed all uses of #ifdef TEST to #ifdef JIKES_DEBUG
/cvsroot/jikes/jikes/src/access.h	2000-05-04 21:48:22.0	mdejong	1.8	2	2	merged in the new configure changes from the mdejong-2000-04-21-configure branch. Most of the changes are centered around switching from config.h to platform.h. If you want to compare any files the mdejong-2000-04-21-configure-mergepoint tag should be used
/cvsroot/jikes/jikes/src/access.h	1999-07-06 15:49:15.0	shields	1.7	23	17	branches:  1.7.2;many revisions from Philippe
/cvsroot/jikes/jikes/src/access.h	1999-03-25 15:10:10.0	shields	1.6	16	14	bug fixes, +M=, 1.2 changes, cf. ChangeLog
/cvsroot/jikes/jikes/src/access.h	1999-03-09 15:37:15.0	shields	1.5	5	1	more work on 1.2, bug fixes
/cvsroot/jikes/jikes/src/access.h	1999-02-01 18:38:18.0	shields	1.4	85	0	fixes from Philippe
/cvsroot/jikes/jikes/src/access.h	1999-01-25 21:00:26.0	shields	1.3	0	85	revise header text to reflect license revision
/cvsroot/jikes/jikes/src/access.h	1999-01-13 22:48:39.0	shields	1.2	1	0	add Id keyword to C++ source
/cvsroot/jikes/jikes/src/access.h	1999-01-13 22:31:17.0	shields	1.1	0	0	original sources released 7 Dec 1998
